"Id","ActivityHour","Calories","TotalIntensity","AverageIntensity","StepTotal"
2320127002,"3/16/2016 7:00:00 PM",55,0,0,0
2320127002,"3/16/2016 8:00:00 PM",55,0,0,0
2320127002,"3/16/2016 9:00:00 PM",55,0,0,0
2320127002,"3/16/2016 10:00:00 PM",55,0,0,0
2320127002,"3/16/2016 11:00:00 PM",55,0,0,0
2320127002,"3/17/2016 12:00:00 AM",55,0,0,0
2320127002,"3/17/2016 1:00:00 AM",55,0,0,0
2320127002,"3/17/2016 2:00:00 AM",55,0,0,0
2320127002,"3/17/2016 3:00:00 AM",55,0,0,0
2320127002,"3/17/2016 4:00:00 AM",55,0,0,0
2320127002,"3/17/2016 5:00:00 AM",55,0,0,0
2320127002,"3/17/2016 6:00:00 AM",55,0,0,0
2320127002,"3/17/2016 7:00:00 AM",55,0,0,0
2320127002,"3/17/2016 8:00:00 AM",55,0,0,0
2320127002,"3/17/2016 9:00:00 AM",55,0,0,0
2320127002,"3/17/2016 10:00:00 AM",55,0,0,0
2320127002,"3/17/2016 11:00:00 AM",55,0,0,0
2320127002,"3/17/2016 12:00:00 PM",55,0,0,0
2320127002,"3/17/2016 1:00:00 PM",55,0,0,0
2320127002,"3/17/2016 2:00:00 PM",55,0,0,0
2320127002,"3/17/2016 3:00:00 PM",55,0,0,0
2320127002,"3/17/2016 4:00:00 PM",55,0,0,0
2320127002,"3/17/2016 5:00:00 PM",55,0,0,0
2320127002,"3/17/2016 6:00:00 PM",55,0,0,0
2320127002,"3/17/2016 7:00:00 PM",55,0,0,0
2320127002,"3/17/2016 8:00:00 PM",55,0,0,0
2320127002,"3/17/2016 9:00:00 PM",55,0,0,0
2320127002,"3/17/2016 10:00:00 PM",56,0,0,0
2320127002,"3/17/2016 11:00:00 PM",56,0,0,0
2320127002,"3/18/2016 12:00:00 AM",55,0,0,0
2320127002,"3/18/2016 1:00:00 AM",55,0,0,0
2320127002,"3/18/2016 2:00:00 AM",55,0,0,0
2320127002,"3/18/2016 3:00:00 AM",55,0,0,0
2320127002,"3/18/2016 4:00:00 AM",55,0,0,0
2320127002,"3/18/2016 5:00:00 AM",55,0,0,0
2320127002,"3/18/2016 6:00:00 AM",55,0,0,0
2320127002,"3/18/2016 7:00:00 AM",55,0,0,0
2320127002,"3/18/2016 8:00:00 AM",55,0,0,0
2320127002,"3/18/2016 9:00:00 AM",55,0,0,0
2320127002,"3/18/2016 10:00:00 AM",55,0,0,0
2320127002,"3/18/2016 11:00:00 AM",55,0,0,0
2320127002,"3/18/2016 12:00:00 PM",55,0,0,0
2320127002,"3/18/2016 1:00:00 PM",55,0,0,0
2320127002,"3/18/2016 2:00:00 PM",55,0,0,0
2320127002,"3/18/2016 3:00:00 PM",55,0,0,0
2320127002,"3/18/2016 4:00:00 PM",55,0,0,0
2320127002,"3/18/2016 5:00:00 PM",55,0,0,0
2320127002,"3/18/2016 6:00:00 PM",55,0,0,0
2320127002,"3/18/2016 7:00:00 PM",55,0,0,0
2320127002,"3/18/2016 8:00:00 PM",55,0,0,0
2320127002,"3/18/2016 9:00:00 PM",55,0,0,0
2320127002,"3/18/2016 10:00:00 PM",55,0,0,0
2320127002,"3/18/2016 11:00:00 PM",55,0,0,0
2320127002,"3/19/2016 12:00:00 AM",55,0,0,0
2320127002,"3/19/2016 1:00:00 AM",55,0,0,0
2320127002,"3/19/2016 2:00:00 AM",55,0,0,0
2320127002,"3/19/2016 3:00:00 AM",55,0,0,0
2320127002,"3/19/2016 4:00:00 AM",55,0,0,0
2320127002,"3/19/2016 5:00:00 AM",55,0,0,0
2320127002,"3/19/2016 6:00:00 AM",55,0,0,0
2320127002,"3/19/2016 7:00:00 AM",55,0,0,0
2320127002,"3/19/2016 8:00:00 AM",55,0,0,0
2320127002,"3/19/2016 9:00:00 AM",55,0,0,0
2320127002,"3/19/2016 10:00:00 AM",55,0,0,0
2320127002,"3/19/2016 11:00:00 AM",55,0,0,0
2320127002,"3/19/2016 12:00:00 PM",55,0,0,0
2320127002,"3/19/2016 1:00:00 PM",55,0,0,0
2320127002,"3/19/2016 2:00:00 PM",55,0,0,0
2320127002,"3/19/2016 3:00:00 PM",55,0,0,0
2320127002,"3/19/2016 4:00:00 PM",55,0,0,0
2320127002,"3/19/2016 5:00:00 PM",55,0,0,0
2320127002,"3/19/2016 6:00:00 PM",55,0,0,0
2320127002,"3/19/2016 7:00:00 PM",55,0,0,0
2320127002,"3/19/2016 8:00:00 PM",55,0,0,0
2320127002,"3/19/2016 9:00:00 PM",55,0,0,0
2320127002,"3/19/2016 10:00:00 PM",55,0,0,0
2320127002,"3/19/2016 11:00:00 PM",55,0,0,0
2320127002,"3/20/2016 12:00:00 AM",55,0,0,0
2320127002,"3/20/2016 1:00:00 AM",55,0,0,0
2320127002,"3/20/2016 2:00:00 AM",55,0,0,0
2320127002,"3/20/2016 3:00:00 AM",55,0,0,0
2320127002,"3/20/2016 4:00:00 AM",55,0,0,0
2320127002,"3/20/2016 5:00:00 AM",55,0,0,0
2320127002,"3/20/2016 6:00:00 AM",55,0,0,0
2320127002,"3/20/2016 7:00:00 AM",55,0,0,0
2320127002,"3/20/2016 8:00:00 AM",55,0,0,0
2320127002,"3/20/2016 9:00:00 AM",55,0,0,0
2320127002,"3/20/2016 10:00:00 AM",55,0,0,0
2320127002,"3/20/2016 11:00:00 AM",55,0,0,0
2320127002,"3/20/2016 12:00:00 PM",55,0,0,0
2320127002,"3/20/2016 1:00:00 PM",55,0,0,0
2320127002,"3/20/2016 2:00:00 PM",55,0,0,0
2320127002,"3/20/2016 3:00:00 PM",55,0,0,0
2320127002,"3/20/2016 4:00:00 PM",55,0,0,0
2320127002,"3/20/2016 5:00:00 PM",55,0,0,0
2320127002,"3/20/2016 6:00:00 PM",55,0,0,0
2320127002,"3/20/2016 7:00:00 PM",55,0,0,0
2320127002,"3/20/2016 8:00:00 PM",55,0,0,0
2320127002,"3/20/2016 9:00:00 PM",55,0,0,0
2320127002,"3/20/2016 10:00:00 PM",55,0,0,0
2320127002,"3/20/2016 11:00:00 PM",55,0,0,0
2320127002,"3/21/2016 12:00:00 AM",55,0,0,0
2320127002,"3/21/2016 1:00:00 AM",55,0,0,0
2320127002,"3/21/2016 2:00:00 AM",55,0,0,0
2320127002,"3/21/2016 3:00:00 AM",55,0,0,0
2320127002,"3/21/2016 4:00:00 AM",55,0,0,0
2320127002,"3/21/2016 5:00:00 AM",55,0,0,0
2320127002,"3/21/2016 6:00:00 AM",55,0,0,0
2320127002,"3/21/2016 7:00:00 AM",55,0,0,0
2320127002,"3/21/2016 8:00:00 AM",55,0,0,0
2320127002,"3/21/2016 9:00:00 AM",55,0,0,0
2320127002,"3/21/2016 10:00:00 AM",55,0,0,0
2320127002,"3/21/2016 11:00:00 AM",55,0,0,0
2320127002,"3/21/2016 12:00:00 PM",55,0,0,0
2320127002,"3/21/2016 1:00:00 PM",55,0,0,0
2320127002,"3/21/2016 2:00:00 PM",55,0,0,0
2320127002,"3/21/2016 3:00:00 PM",55,0,0,0
2320127002,"3/21/2016 4:00:00 PM",55,0,0,0
2320127002,"3/21/2016 5:00:00 PM",55,0,0,0
2320127002,"3/21/2016 6:00:00 PM",55,0,0,0
2320127002,"3/21/2016 7:00:00 PM",55,0,0,0
2320127002,"3/21/2016 8:00:00 PM",55,0,0,0
2320127002,"3/21/2016 9:00:00 PM",55,0,0,0
2320127002,"3/21/2016 10:00:00 PM",55,0,0,0
2320127002,"3/21/2016 11:00:00 PM",55,0,0,0
2320127002,"3/22/2016 12:00:00 AM",55,0,0,0
2320127002,"3/22/2016 1:00:00 AM",55,0,0,0
2320127002,"3/22/2016 2:00:00 AM",55,0,0,0
2320127002,"3/22/2016 3:00:00 AM",55,0,0,0
2320127002,"3/22/2016 4:00:00 AM",55,0,0,0
2320127002,"3/22/2016 5:00:00 AM",55,0,0,0
2320127002,"3/22/2016 6:00:00 AM",55,0,0,0
2320127002,"3/22/2016 7:00:00 AM",55,0,0,0
2320127002,"3/22/2016 8:00:00 AM",55,0,0,0
2320127002,"3/22/2016 9:00:00 AM",55,0,0,0
2320127002,"3/22/2016 10:00:00 AM",55,0,0,0
2320127002,"3/22/2016 11:00:00 AM",55,0,0,0
2320127002,"3/22/2016 12:00:00 PM",65,5,0.083333,89
2320127002,"3/22/2016 1:00:00 PM",85,16,0.266667,218
2320127002,"3/22/2016 2:00:00 PM",96,19,0.316667,528
2320127002,"3/22/2016 3:00:00 PM",110,25,0.416667,788
2320127002,"3/22/2016 4:00:00 PM",136,32,0.533333,1245
2320127002,"3/22/2016 5:00:00 PM",106,24,0.4,659
2320127002,"3/22/2016 6:00:00 PM",144,29,0.483333,1521
2320127002,"3/22/2016 7:00:00 PM",72,10,0.166667,157
2320127002,"3/22/2016 8:00:00 PM",55,0,0,0
2320127002,"3/22/2016 9:00:00 PM",91,18,0.3,382
2320127002,"3/22/2016 10:00:00 PM",86,16,0.266667,217
2320127002,"3/22/2016 11:00:00 PM",108,24,0.4,738
2320127002,"3/23/2016 12:00:00 AM",100,23,0.383333,473
2320127002,"3/23/2016 1:00:00 AM",90,18,0.3,298
2320127002,"3/23/2016 2:00:00 AM",91,20,0.333333,301
2320127002,"3/23/2016 3:00:00 AM",90,20,0.333333,343
2320127002,"3/23/2016 4:00:00 AM",55,0,0,0
2320127002,"3/23/2016 5:00:00 AM",55,0,0,0
2320127002,"3/23/2016 6:00:00 AM",55,0,0,0
2320127002,"3/23/2016 7:00:00 AM",97,22,0.366667,458
2320127002,"3/23/2016 8:00:00 AM",94,21,0.35,388
2320127002,"3/23/2016 9:00:00 AM",88,15,0.25,362
2320127002,"3/23/2016 10:00:00 AM",55,0,0,0
2320127002,"3/23/2016 11:00:00 AM",55,0,0,0
2320127002,"3/23/2016 12:00:00 PM",55,0,0,0
2320127002,"3/23/2016 1:00:00 PM",55,0,0,0
2320127002,"3/23/2016 2:00:00 PM",55,0,0,0
2320127002,"3/23/2016 3:00:00 PM",76,11,0.183333,249
2320127002,"3/23/2016 4:00:00 PM",136,44,0.733333,948
2320127002,"3/23/2016 5:00:00 PM",96,21,0.35,482
2320127002,"3/23/2016 6:00:00 PM",92,20,0.333333,412
2320127002,"3/23/2016 7:00:00 PM",82,14,0.233333,285
2320127002,"3/23/2016 8:00:00 PM",55,0,0,0
2320127002,"3/23/2016 9:00:00 PM",55,0,0,0
2320127002,"3/23/2016 10:00:00 PM",55,0,0,0
2320127002,"3/23/2016 11:00:00 PM",55,0,0,0
2320127002,"3/24/2016 12:00:00 AM",55,0,0,0
2320127002,"3/24/2016 1:00:00 AM",55,0,0,0
2320127002,"3/24/2016 2:00:00 AM",55,0,0,0
2320127002,"3/24/2016 3:00:00 AM",55,0,0,0
2320127002,"3/24/2016 4:00:00 AM",55,0,0,0
2320127002,"3/24/2016 5:00:00 AM",55,0,0,0
2320127002,"3/24/2016 6:00:00 AM",55,0,0,0
2320127002,"3/24/2016 7:00:00 AM",55,0,0,0
2320127002,"3/24/2016 8:00:00 AM",55,0,0,0
2320127002,"3/24/2016 9:00:00 AM",55,0,0,0
2320127002,"3/24/2016 10:00:00 AM",61,3,0.05,59
2320127002,"3/24/2016 11:00:00 AM",102,26,0.433333,466
2320127002,"3/24/2016 12:00:00 PM",103,27,0.45,447
2320127002,"3/24/2016 1:00:00 PM",98,23,0.383333,451
2320127002,"3/24/2016 2:00:00 PM",90,19,0.316667,352
2320127002,"3/24/2016 3:00:00 PM",85,17,0.283333,290
2320127002,"3/24/2016 4:00:00 PM",65,5,0.083333,98
2320127002,"3/24/2016 5:00:00 PM",55,0,0,0
2320127002,"3/24/2016 6:00:00 PM",55,0,0,0
2320127002,"3/24/2016 7:00:00 PM",55,0,0,0
2320127002,"3/24/2016 8:00:00 PM",65,5,0.083333,99
2320127002,"3/24/2016 9:00:00 PM",83,13,0.216667,298
2320127002,"3/24/2016 10:00:00 PM",75,9,0.15,153
2320127002,"3/24/2016 11:00:00 PM",76,10,0.166667,193
2320127002,"3/25/2016 12:00:00 AM",73,8,0.133333,172
2320127002,"3/25/2016 1:00:00 AM",68,6,0.1,130
2320127002,"3/25/2016 2:00:00 AM",55,0,0,0
2320127002,"3/25/2016 3:00:00 AM",55,0,0,0
2320127002,"3/25/2016 4:00:00 AM",55,0,0,0
2320127002,"3/25/2016 5:00:00 AM",55,0,0,0
2320127002,"3/25/2016 6:00:00 AM",55,0,0,0
2320127002,"3/25/2016 7:00:00 AM",55,0,0,0
2320127002,"3/25/2016 8:00:00 AM",55,0,0,0
2320127002,"3/25/2016 9:00:00 AM",55,0,0,0
2320127002,"3/25/2016 10:00:00 AM",55,0,0,0
2320127002,"3/25/2016 11:00:00 AM",55,0,0,0
2320127002,"3/25/2016 12:00:00 PM",55,0,0,0
2320127002,"3/25/2016 1:00:00 PM",55,0,0,0
2320127002,"3/25/2016 2:00:00 PM",55,0,0,0
2320127002,"3/25/2016 3:00:00 PM",55,0,0,0
2320127002,"3/25/2016 4:00:00 PM",55,0,0,0
2320127002,"3/25/2016 5:00:00 PM",55,0,0,0
2320127002,"3/25/2016 6:00:00 PM",55,0,0,0
2320127002,"3/25/2016 7:00:00 PM",55,0,0,0
2320127002,"3/25/2016 8:00:00 PM",55,0,0,0
2320127002,"3/25/2016 9:00:00 PM",55,0,0,0
2320127002,"3/25/2016 10:00:00 PM",55,0,0,0
2320127002,"3/25/2016 11:00:00 PM",55,0,0,0
2320127002,"3/26/2016 12:00:00 AM",55,0,0,0
2320127002,"3/26/2016 1:00:00 AM",55,0,0,0
2320127002,"3/26/2016 2:00:00 AM",55,0,0,0
2320127002,"3/26/2016 3:00:00 AM",55,0,0,0
2320127002,"3/26/2016 4:00:00 AM",55,0,0,0
2320127002,"3/26/2016 5:00:00 AM",55,0,0,0
2320127002,"3/26/2016 6:00:00 AM",55,0,0,0
2320127002,"3/26/2016 7:00:00 AM",55,0,0,0
2320127002,"3/26/2016 8:00:00 AM",55,0,0,0
2320127002,"3/26/2016 9:00:00 AM",55,0,0,0
2320127002,"3/26/2016 10:00:00 AM",55,0,0,0
2320127002,"3/26/2016 11:00:00 AM",55,0,0,0
2320127002,"3/26/2016 12:00:00 PM",55,0,0,0
2320127002,"3/26/2016 1:00:00 PM",55,0,0,0
2320127002,"3/26/2016 2:00:00 PM",55,0,0,0
2320127002,"3/26/2016 3:00:00 PM",55,0,0,0
2320127002,"3/26/2016 4:00:00 PM",55,0,0,0
2320127002,"3/26/2016 5:00:00 PM",55,0,0,0
2320127002,"3/26/2016 6:00:00 PM",55,0,0,0
2320127002,"3/26/2016 7:00:00 PM",55,0,0,0
2320127002,"3/26/2016 8:00:00 PM",55,0,0,0
2320127002,"3/26/2016 9:00:00 PM",55,0,0,0
2320127002,"3/26/2016 10:00:00 PM",55,0,0,0
2320127002,"3/26/2016 11:00:00 PM",55,0,0,0
2320127002,"3/27/2016 12:00:00 AM",55,0,0,0
2320127002,"3/27/2016 1:00:00 AM",55,0,0,0
2320127002,"3/27/2016 2:00:00 AM",55,0,0,0
2320127002,"3/27/2016 3:00:00 AM",55,0,0,0
2320127002,"3/27/2016 4:00:00 AM",55,0,0,0
2320127002,"3/27/2016 5:00:00 AM",55,0,0,0
2320127002,"3/27/2016 6:00:00 AM",55,0,0,0
2320127002,"3/27/2016 7:00:00 AM",55,0,0,0
2320127002,"3/27/2016 8:00:00 AM",55,0,0,0
2320127002,"3/27/2016 9:00:00 AM",55,0,0,0
2320127002,"3/27/2016 10:00:00 AM",55,0,0,0
2320127002,"3/27/2016 11:00:00 AM",55,0,0,0
2320127002,"3/27/2016 12:00:00 PM",55,0,0,0
2320127002,"3/27/2016 1:00:00 PM",55,0,0,0
2320127002,"3/27/2016 2:00:00 PM",55,0,0,0
2320127002,"3/27/2016 3:00:00 PM",55,0,0,0
2320127002,"3/27/2016 4:00:00 PM",55,0,0,0
2320127002,"3/27/2016 5:00:00 PM",55,0,0,0
2320127002,"3/27/2016 6:00:00 PM",55,0,0,0
2320127002,"3/27/2016 7:00:00 PM",55,0,0,0
2320127002,"3/27/2016 8:00:00 PM",55,0,0,0
2320127002,"3/27/2016 9:00:00 PM",55,0,0,0
2320127002,"3/27/2016 10:00:00 PM",55,0,0,0
2320127002,"3/27/2016 11:00:00 PM",55,0,0,0
2320127002,"3/28/2016 12:00:00 AM",55,0,0,0
2320127002,"3/28/2016 1:00:00 AM",55,0,0,0
2320127002,"3/28/2016 2:00:00 AM",55,0,0,0
2320127002,"3/28/2016 3:00:00 AM",55,0,0,0
2320127002,"3/28/2016 4:00:00 AM",55,0,0,0
2320127002,"3/28/2016 5:00:00 AM",55,0,0,0
2320127002,"3/28/2016 6:00:00 AM",55,0,0,0
2320127002,"3/28/2016 7:00:00 AM",55,0,0,0
2320127002,"3/28/2016 8:00:00 AM",55,0,0,0
2320127002,"3/28/2016 9:00:00 AM",55,0,0,0
2320127002,"3/28/2016 10:00:00 AM",55,0,0,0
2320127002,"3/28/2016 11:00:00 AM",55,0,0,0
2320127002,"3/28/2016 12:00:00 PM",55,0,0,0
2320127002,"3/28/2016 1:00:00 PM",55,0,0,0
2320127002,"3/28/2016 2:00:00 PM",55,0,0,0
2320127002,"3/28/2016 3:00:00 PM",55,0,0,0
2320127002,"3/28/2016 4:00:00 PM",55,0,0,0
2320127002,"3/28/2016 5:00:00 PM",56,0,0,0
2320127002,"3/28/2016 6:00:00 PM",55,0,0,0
2320127002,"3/28/2016 7:00:00 PM",55,0,0,0
2320127002,"3/28/2016 8:00:00 PM",55,0,0,0
2320127002,"3/28/2016 9:00:00 PM",55,0,0,0
2320127002,"3/28/2016 10:00:00 PM",55,0,0,0
2320127002,"3/28/2016 11:00:00 PM",55,0,0,0
2320127002,"3/29/2016 12:00:00 AM",55,0,0,0
2320127002,"3/29/2016 1:00:00 AM",55,0,0,0
2320127002,"3/29/2016 2:00:00 AM",55,0,0,0
2320127002,"3/29/2016 3:00:00 AM",55,0,0,0
2320127002,"3/29/2016 4:00:00 AM",55,0,0,0
2320127002,"3/29/2016 5:00:00 AM",55,0,0,0
2320127002,"3/29/2016 6:00:00 AM",55,0,0,0
2320127002,"3/29/2016 7:00:00 AM",55,0,0,0
2320127002,"3/29/2016 8:00:00 AM",55,0,0,0
2320127002,"3/29/2016 9:00:00 AM",55,0,0,0
2320127002,"3/29/2016 10:00:00 AM",55,0,0,0
2320127002,"3/29/2016 11:00:00 AM",55,0,0,0
2320127002,"3/29/2016 12:00:00 PM",55,0,0,0
2320127002,"3/29/2016 1:00:00 PM",55,0,0,0
2320127002,"3/29/2016 2:00:00 PM",55,0,0,0
2320127002,"3/29/2016 3:00:00 PM",55,0,0,0
2320127002,"3/29/2016 4:00:00 PM",55,0,0,0
2320127002,"3/29/2016 5:00:00 PM",55,0,0,0
2320127002,"3/29/2016 6:00:00 PM",55,0,0,0
2320127002,"3/29/2016 7:00:00 PM",55,0,0,0
2320127002,"3/29/2016 8:00:00 PM",55,0,0,0
2320127002,"3/29/2016 9:00:00 PM",55,0,0,0
2320127002,"3/29/2016 10:00:00 PM",55,0,0,0
2320127002,"3/29/2016 11:00:00 PM",55,0,0,0
2320127002,"3/30/2016 12:00:00 AM",55,0,0,0
2320127002,"3/30/2016 1:00:00 AM",55,0,0,0
2320127002,"3/30/2016 2:00:00 AM",55,0,0,0
2320127002,"3/30/2016 3:00:00 AM",55,0,0,0
2320127002,"3/30/2016 4:00:00 AM",55,0,0,0
2320127002,"3/30/2016 5:00:00 AM",55,0,0,0
2320127002,"3/30/2016 6:00:00 AM",55,0,0,0
2320127002,"3/30/2016 7:00:00 AM",55,0,0,0
2320127002,"3/30/2016 8:00:00 AM",55,0,0,0
2320127002,"3/30/2016 9:00:00 AM",55,0,0,0
2320127002,"3/30/2016 10:00:00 AM",55,0,0,0
2320127002,"3/30/2016 11:00:00 AM",55,0,0,0
2320127002,"3/30/2016 12:00:00 PM",55,0,0,0
2320127002,"3/30/2016 1:00:00 PM",55,0,0,0
2320127002,"3/30/2016 2:00:00 PM",55,0,0,0
2320127002,"3/30/2016 3:00:00 PM",55,0,0,0
2320127002,"3/30/2016 4:00:00 PM",55,0,0,0
2320127002,"3/30/2016 5:00:00 PM",55,0,0,0
2320127002,"3/30/2016 6:00:00 PM",55,0,0,0
2320127002,"3/30/2016 7:00:00 PM",55,0,0,0
2320127002,"3/30/2016 8:00:00 PM",55,0,0,0
2320127002,"3/30/2016 9:00:00 PM",55,0,0,0
2320127002,"3/30/2016 10:00:00 PM",55,0,0,0
2320127002,"3/30/2016 11:00:00 PM",55,0,0,0
2320127002,"3/31/2016 12:00:00 AM",55,0,0,0
2320127002,"3/31/2016 1:00:00 AM",55,0,0,0
2320127002,"3/31/2016 2:00:00 AM",55,0,0,0
2320127002,"3/31/2016 3:00:00 AM",55,0,0,0
2320127002,"3/31/2016 4:00:00 AM",55,0,0,0
2320127002,"3/31/2016 5:00:00 AM",55,0,0,0
2320127002,"3/31/2016 6:00:00 AM",55,0,0,0
2320127002,"3/31/2016 7:00:00 AM",55,0,0,0
2320127002,"3/31/2016 8:00:00 AM",55,0,0,0
2320127002,"3/31/2016 9:00:00 AM",55,0,0,0
2320127002,"3/31/2016 10:00:00 AM",55,0,0,0
2320127002,"3/31/2016 11:00:00 AM",55,0,0,0
2320127002,"3/31/2016 12:00:00 PM",55,0,0,0
2320127002,"3/31/2016 1:00:00 PM",55,0,0,0
2320127002,"3/31/2016 2:00:00 PM",55,0,0,0
2320127002,"3/31/2016 3:00:00 PM",55,0,0,0
2320127002,"3/31/2016 4:00:00 PM",55,0,0,0
2320127002,"3/31/2016 5:00:00 PM",55,0,0,0
2320127002,"3/31/2016 6:00:00 PM",55,0,0,0
2320127002,"3/31/2016 7:00:00 PM",55,0,0,0
2320127002,"3/31/2016 8:00:00 PM",55,0,0,0
2320127002,"3/31/2016 9:00:00 PM",55,0,0,0
2320127002,"3/31/2016 10:00:00 PM",55,0,0,0
2320127002,"3/31/2016 11:00:00 PM",55,0,0,0
2320127002,"4/1/2016 12:00:00 AM",55,0,0,0
2320127002,"4/1/2016 1:00:00 AM",55,0,0,0
2320127002,"4/1/2016 2:00:00 AM",55,0,0,0
2320127002,"4/1/2016 3:00:00 AM",55,0,0,0
2320127002,"4/1/2016 4:00:00 AM",55,0,0,0
2320127002,"4/1/2016 5:00:00 AM",55,0,0,0
2320127002,"4/1/2016 6:00:00 AM",55,0,0,0
2320127002,"4/1/2016 7:00:00 AM",55,0,0,0
2320127002,"4/1/2016 8:00:00 AM",55,0,0,0
2320127002,"4/1/2016 9:00:00 AM",55,0,0,0
2320127002,"4/1/2016 10:00:00 AM",55,0,0,0
2320127002,"4/1/2016 11:00:00 AM",55,0,0,0
2320127002,"4/1/2016 12:00:00 PM",55,0,0,0
2320127002,"4/1/2016 1:00:00 PM",55,0,0,0
2320127002,"4/1/2016 2:00:00 PM",55,0,0,0
2320127002,"4/1/2016 3:00:00 PM",55,0,0,0
2320127002,"4/1/2016 4:00:00 PM",55,0,0,0
2320127002,"4/1/2016 5:00:00 PM",55,0,0,0
2320127002,"4/1/2016 6:00:00 PM",55,0,0,0
2320127002,"4/1/2016 7:00:00 PM",55,0,0,0
2320127002,"4/1/2016 8:00:00 PM",55,0,0,0
2320127002,"4/1/2016 9:00:00 PM",55,0,0,0
2320127002,"4/1/2016 10:00:00 PM",55,0,0,0
2320127002,"4/1/2016 11:00:00 PM",55,0,0,0
2320127002,"4/2/2016 12:00:00 AM",55,0,0,0
2320127002,"4/2/2016 1:00:00 AM",55,0,0,0
2320127002,"4/2/2016 2:00:00 AM",55,0,0,0
2320127002,"4/2/2016 3:00:00 AM",55,0,0,0
2320127002,"4/2/2016 4:00:00 AM",55,0,0,0
2320127002,"4/2/2016 5:00:00 AM",55,0,0,0
2320127002,"4/2/2016 6:00:00 AM",55,0,0,0
2320127002,"4/2/2016 7:00:00 AM",55,0,0,0
2320127002,"4/2/2016 8:00:00 AM",55,0,0,0
2320127002,"4/2/2016 9:00:00 AM",55,0,0,0
2320127002,"4/2/2016 10:00:00 AM",55,0,0,0
2320127002,"4/2/2016 11:00:00 AM",55,0,0,0
2320127002,"4/2/2016 12:00:00 PM",55,0,0,0
2320127002,"4/2/2016 1:00:00 PM",55,0,0,0
2320127002,"4/2/2016 2:00:00 PM",55,0,0,0
2320127002,"4/2/2016 3:00:00 PM",55,0,0,0
2320127002,"4/2/2016 4:00:00 PM",55,0,0,0
2320127002,"4/2/2016 5:00:00 PM",55,0,0,0
2320127002,"4/2/2016 6:00:00 PM",55,0,0,0
2320127002,"4/2/2016 7:00:00 PM",55,0,0,0
2320127002,"4/2/2016 8:00:00 PM",55,0,0,0
2320127002,"4/2/2016 9:00:00 PM",55,0,0,0
2320127002,"4/2/2016 10:00:00 PM",55,0,0,0
2320127002,"4/2/2016 11:00:00 PM",55,0,0,0
2320127002,"4/3/2016 12:00:00 AM",55,0,0,0
2320127002,"4/3/2016 1:00:00 AM",55,0,0,0
2320127002,"4/3/2016 2:00:00 AM",55,0,0,0
2320127002,"4/3/2016 3:00:00 AM",55,0,0,0
2320127002,"4/3/2016 4:00:00 AM",55,0,0,0
2320127002,"4/3/2016 5:00:00 AM",55,0,0,0
2320127002,"4/3/2016 6:00:00 AM",55,0,0,0
2320127002,"4/3/2016 7:00:00 AM",55,0,0,0
2320127002,"4/3/2016 8:00:00 AM",55,0,0,0
2320127002,"4/3/2016 9:00:00 AM",55,0,0,0
2320127002,"4/3/2016 10:00:00 AM",55,0,0,0
2320127002,"4/3/2016 11:00:00 AM",55,0,0,0
2320127002,"4/3/2016 12:00:00 PM",55,0,0,0
2320127002,"4/3/2016 1:00:00 PM",55,0,0,0
2320127002,"4/3/2016 2:00:00 PM",55,0,0,0
2320127002,"4/3/2016 3:00:00 PM",55,0,0,0
2320127002,"4/3/2016 4:00:00 PM",55,0,0,0
2320127002,"4/3/2016 5:00:00 PM",55,0,0,0
2320127002,"4/3/2016 6:00:00 PM",55,0,0,0
2320127002,"4/3/2016 7:00:00 PM",55,0,0,0
2320127002,"4/3/2016 8:00:00 PM",55,0,0,0
2320127002,"4/3/2016 9:00:00 PM",55,0,0,0
2320127002,"4/3/2016 10:00:00 PM",55,0,0,0
2320127002,"4/3/2016 11:00:00 PM",55,0,0,0
2320127002,"4/4/2016 12:00:00 AM",55,0,0,0
2320127002,"4/4/2016 1:00:00 AM",55,0,0,0
2320127002,"4/4/2016 2:00:00 AM",55,0,0,0
2320127002,"4/4/2016 3:00:00 AM",55,0,0,0
2320127002,"4/4/2016 4:00:00 AM",55,0,0,0
2320127002,"4/4/2016 5:00:00 AM",55,0,0,0
2320127002,"4/4/2016 6:00:00 AM",55,0,0,0
2320127002,"4/4/2016 7:00:00 AM",55,0,0,0
2320127002,"4/4/2016 8:00:00 AM",55,0,0,0
2320127002,"4/4/2016 9:00:00 AM",55,0,0,0
2320127002,"4/4/2016 10:00:00 AM",55,0,0,0
2320127002,"4/4/2016 11:00:00 AM",55,0,0,0
2320127002,"4/4/2016 12:00:00 PM",55,0,0,0
2320127002,"4/4/2016 1:00:00 PM",55,0,0,0
2320127002,"4/4/2016 2:00:00 PM",55,0,0,0
2320127002,"4/4/2016 3:00:00 PM",55,0,0,0
2320127002,"4/4/2016 4:00:00 PM",55,0,0,0
2320127002,"4/4/2016 5:00:00 PM",55,0,0,0
2320127002,"4/4/2016 6:00:00 PM",55,0,0,0
2320127002,"4/4/2016 7:00:00 PM",55,0,0,0
2320127002,"4/4/2016 8:00:00 PM",55,0,0,0
2320127002,"4/4/2016 9:00:00 PM",55,0,0,0
2320127002,"4/4/2016 10:00:00 PM",55,0,0,0
2320127002,"4/4/2016 11:00:00 PM",55,0,0,0
2320127002,"4/5/2016 12:00:00 AM",55,0,0,0
